[17,54), State-gov, 77516, [HS-Grad,Doctorate], 13, Not Married, Adm-clerical, Not-in-family, *, Male, 2174, 0, 40, United-States
[17,54), Private, 305466, [HS-Grad,Doctorate], 9, Not Married, Handlers-cleaners, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Private, 238917, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Other-relative, *, Male, 0, 0, 40, El-Salvador
[17,54), Private, 129784, [HS-Grad,Doctorate], 10, Not Married, Other-service, Own-child, *, Female, 0, 0, 40, United-States
[17,54), Private, 367390, [HS-Grad,Doctorate], 10, Not Married, Craft-repair, Unmarried, *, Male, 0, 0, 50, United-States
[17,54), Private, 235691, [HS-Grad,Doctorate], 9, Not Married, Sales, Unmarried, *, Male, 0, 0, 40, United-States
[54,90], ?, 166425, [HS-Grad,Doctorate], 10, Not Married, ?, Not-in-family, *, Female, 0, 0, 24, United-States
[17,54), Self-emp-not-inc, 160369, [Preschool,12th], 6, Not Married, Farming-fishing, Unmarried, *, Male, 0, 0, 25, United-States
[17,54), Private, 206298, [HS-Grad,Doctorate], 10, Not Married, Adm-clerical, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 183523, [HS-Grad,Doctorate], 13, Not Married, Prof-specialty, Not-in-family, *, Male, 0, 0, 45, United-States
[17,54), Private, 217342, [Preschool,12th], 6, Not Married, Sales, Own-child, *, Female, 0, 0, 5, United-States
[17,54), State-gov, 141858, [HS-Grad,Doctorate], 15, Married, Prof-specialty, Husband, *, Male, 0, 0, 72, United-States
[17,54), Private, 213296, [HS-Grad,Doctorate], 10, Married, Craft-repair, Husband, *, Male, 0, 0, 48, United-States
[17,54), Self-emp-inc, 201682, [HS-Grad,Doctorate], 13, Not Married, Adm-clerical, Own-child, *, Female, 0, 0, 35, United-States
[54,90], Private, 178312, [HS-Grad,Doctorate], 9, Married, Sales, Husband, *, Male, 7298, 0, 65, United-States
[17,54), Private, 269723, [HS-Grad,Doctorate], 9, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 200593, [HS-Grad,Doctorate], 9, Married, Handlers-cleaners, Husband, *, Male, 0, 0, 50, United-States
[17,54), Private, 32616, [HS-Grad,Doctorate], 13, Not Married, Adm-clerical, Own-child, *, Female, 0, 0, 20, United-States
[17,54), Private, 259510, [HS-Grad,Doctorate], 13, Married, Prof-specialty, Husband, *, Male, 5013, 0, 30, United-States
[17,54), Self-emp-not-inc, 271828, [HS-Grad,Doctorate], 13, Married, Craft-repair, Husband, *, Male, 0, 0, 20, United-States
[54,90], Self-emp-inc, 78104, [HS-Grad,Doctorate], 10, Married, Exec-managerial, Husband, *, Male, 7298, 0, 60, United-States
[17,54), Private, 113703, [HS-Grad,Doctorate], 10, Not Married, Sales, Other-relative, *, Male, 0, 0, 20, United-States
[17,54), Private, 187802, [HS-Grad,Doctorate], 10, Not Married, Handlers-cleaners, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Private, 440706, [Preschool,12th], 4, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 191834, [HS-Grad,Doctorate], 9, Not Married, Machine-op-inspct, Other-relative, *, Male, 0, 0, 40, United-States
[17,54), Private, 149184, [HS-Grad,Doctorate], 15, Married, Prof-specialty, Husband, *, Male, 0, 1977, 50, United-States
[17,54), Self-emp-inc, 315998, [HS-Grad,Doctorate], 13, Married, Exec-managerial, Husband, *, Male, 0, 0, 50, United-States
[17,54), Private, 159589, [HS-Grad,Doctorate], 13, Married, Prof-specialty, Husband, *, Male, 7688, 0, 50, United-States
[17,54), Private, 60313, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Not-in-family, *, Male, 0, 0, 40, United-States
[54,90], Local-gov, 32855, [HS-Grad,Doctorate], 9, Married, Transport-moving, Husband, *, Male, 0, 0, 48, United-States
[54,90], Private, 142326, [HS-Grad,Doctorate], 13, Not Married, Prof-specialty, Not-in-family, *, Female, 0, 0, 50, United-States
[54,90], Self-emp-not-inc, 201965, [HS-Grad,Doctorate], 9, Married, Exec-managerial, Husband, *, Male, 0, 0, 40, United-States
[54,90], Private, 172333, [HS-Grad,Doctorate], 9, Married, Sales, Husband, *, Male, 7688, 0, 40, United-States
[17,54), Private, 206541, [HS-Grad,Doctorate], 11, Married, Tech-support, Husband, *, Male, 0, 0, 45, United-States
[17,54), Self-emp-not-inc, 177828, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Not-in-family, *, Male, 0, 0, 50, United-States
[17,54), Private, 303440, [HS-Grad,Doctorate], 13, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 50, United-States
[17,54), Private, 89991, [HS-Grad,Doctorate], 10, Not Married, Other-service, Own-child, *, Female, 0, 0, 11, United-States
[17,54), Private, 186009, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[54,90], Private, 170988, [HS-Grad,Doctorate], 9, Married, Sales, Husband, *, Male, 0, 0, 55, United-States
[17,54), Self-emp-inc, 180239, [HS-Grad,Doctorate], 15, Married, Exec-managerial, Husband, *, Male, 7688, 0, 40, ?
[17,54), Self-emp-not-inc, 213654, [HS-Grad,Doctorate], 9, Married, Sales, Husband, *, Male, 0, 0, 40, United-States
[54,90], Self-emp-inc, 32316, [Preschool,12th], 8, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 150371, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), ?, 387871, [Preschool,12th], 6, Not Married, ?, Own-child, *, Male, 0, 0, 30, United-States
[17,54), Private, 314649, [HS-Grad,Doctorate], 10, Married, Sales, Husband, *, Male, 0, 0, 60, United-States
[17,54), Private, 240255, [HS-Grad,Doctorate], 11, Married, Prof-specialty, Husband, *, Male, 0, 0, 40, United-States
[54,90], Private, 206339, [HS-Grad,Doctorate], 9, Married, Other-service, Husband, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-inc, 230168, [HS-Grad,Doctorate], 10, Married, Sales, Husband, *, Male, 0, 0, 91, United-States
[17,54), Private, 171424, [HS-Grad,Doctorate], 13, Married, Tech-support, Husband, *, Male, 7298, 0, 45, United-States
[17,54), Private, 148581, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 0, 55, United-States
[17,54), Local-gov, 89705, [HS-Grad,Doctorate], 14, Married, Prof-specialty, Husband, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 248406, [HS-Grad,Doctorate], 9, Married, Transport-moving, Husband, *, Male, 0, 0, 40, United-States
[17,54), Local-gov, 72594, [HS-Grad,Doctorate], 10, Married, Protective-serv, Husband, *, Male, 0, 0, 55, United-States
[17,54), Local-gov, 137537, [HS-Grad,Doctorate], 13, Not Married, Prof-specialty, Unmarried, *, Female, 0, 0, 40, United-States
[17,54), Private, 225065, [Preschool,12th], 3, Not Married, Sales, Unmarried, *, Female, 0, 0, 40, Mexico
[17,54), Private, 217274, [HS-Grad,Doctorate], 10, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 50, United-States
[17,54), Private, 69151, [Preschool,12th], 5, Not Married, Handlers-cleaners, Own-child, *, Male, 0, 0, 25, United-States
[54,90], Self-emp-not-inc, 81107, [HS-Grad,Doctorate], 10, Married, Sales, Wife, *, Female, 0, 0, 80, United-States
[17,54), Private, 205852, [HS-Grad,Doctorate], 13, Married, Exec-managerial, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 201117, [HS-Grad,Doctorate], 13, Married, Exec-managerial, Husband, *, Male, 0, 0, 50, United-States
[17,54), Private, 397307, [HS-Grad,Doctorate], 14, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 55, United-States
[17,54), Private, 115422, [HS-Grad,Doctorate], 9, Married, Farming-fishing, Husband, *, Male, 0, 0, 30, United-States
[54,90], Private, 114994, [HS-Grad,Doctorate], 10, Not Married, Other-service, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Local-gov, 39815, [Preschool,12th], 6, Not Married, Other-service, Own-child, *, Female, 0, 0, 25, United-States
[17,54), Private, 151584, [HS-Grad,Doctorate], 10, Married, Other-service, Husband, *, Male, 0, 0, 32, United-States
[17,54), Private, 164938, [HS-Grad,Doctorate], 10, Not Married, Other-service, Own-child, *, Female, 0, 0, 25, United-States
[17,54), Self-emp-not-inc, 179896, [HS-Grad,Doctorate], 9, Married, Prof-specialty, Wife, *, Female, 3137, 0, 40, United-States
[17,54), Private, 253841, [HS-Grad,Doctorate], 9, Not Married, Handlers-cleaners, Not-in-family, *, Male, 0, 0, 45, United-States
[17,54), Private, 177955, [Preschool,12th], 3, Not Married, Priv-house-serv, Other-relative, *, Female, 2176, 0, 40, El-Salvador
[54,90], Private, 113323, [HS-Grad,Doctorate], 13, Married, Prof-specialty, Husband, *, Male, 20051, 0, 40, United-States
[17,54), Private, 320305, [Preschool,12th], 4, Married, Adm-clerical, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 229287, [HS-Grad,Doctorate], 13, Not Married, Exec-managerial, Other-relative, *, Female, 0, 0, 25, United-States
[17,54), Private, 100790, [HS-Grad,Doctorate], 9, Not Married, Prof-specialty, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 331419, [HS-Grad,Doctorate], 12, Not Married, Craft-repair, Not-in-family, *, Male, 4787, 0, 50, United-States
[17,54), Private, 171419, [HS-Grad,Doctorate], 11, Not Married, Exec-managerial, Unmarried, *, Male, 0, 0, 40, South
[54,90], Private, 202226, [HS-Grad,Doctorate], 10, Not Married, Craft-repair, Own-child, *, Male, 0, 0, 44, United-States
[54,90], Private, 308087, [HS-Grad,Doctorate], 10, Married, Tech-support, Husband, *, Male, 0, 1977, 18, United-States
[17,54), Private, 220124, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Not-in-family, *, Male, 0, 0, 37, United-States
[17,54), State-gov, 31703, [HS-Grad,Doctorate], 10, Not Married, Other-service, Own-child, *, Male, 0, 0, 40, United-States
[17,54), Local-gov, 153908, [HS-Grad,Doctorate], 14, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 180599, [HS-Grad,Doctorate], 15, Married, Prof-specialty, Husband, *, Male, 15024, 0, 60, United-States
[17,54), ?, 252046, [HS-Grad,Doctorate], 9, Not Married, ?, Own-child, *, Female, 0, 0, 30, United-States
[54,90], Self-emp-inc, 160062, [HS-Grad,Doctorate], 9, Married, Farming-fishing, Husband, *, Male, 0, 0, 25, United-States
[17,54), Self-emp-not-inc, 148443, [HS-Grad,Doctorate], 9, Married, Farming-fishing, Husband, *, Male, 0, 0, 60, United-States
[17,54), Private, 91733, [HS-Grad,Doctorate], 13, Not Married, Tech-support, Own-child, *, Female, 3325, 0, 40, United-States
[17,54), Private, 176634, [HS-Grad,Doctorate], 12, Not Married, Tech-support, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Local-gov, 74949, [HS-Grad,Doctorate], 10, Not Married, Exec-managerial, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Private, 165484, [HS-Grad,Doctorate], 10, Married, Exec-managerial, Husband, *, Male, 0, 0, 65, United-States
[17,54), Private, 44738, [HS-Grad,Doctorate], 9, Not Married, Handlers-cleaners, Other-relative, *, Male, 0, 0, 40, United-States
[17,54), Private, 130040, [HS-Grad,Doctorate], 9, Not Married, Handlers-cleaners, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 234537, [HS-Grad,Doctorate], 10, Married, Craft-repair, Husband, *, Male, 0, 0, 60, United-States
[17,54), Private, 179016, [HS-Grad,Doctorate], 9, Not Married, Machine-op-inspct, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Private, 335421, [HS-Grad,Doctorate], 14, Not Married, Exec-managerial, Own-child, *, Female, 0, 0, 40, United-States
[17,54), State-gov, 312678, [HS-Grad,Doctorate], 14, Not Married, Adm-clerical, Not-in-family, *, Male, 0, 0, 38, United-States
[17,54), ?, 313786, [HS-Grad,Doctorate], 9, Not Married, ?, Other-relative, *, Female, 0, 0, 40, United-States
[17,54), Private, 198751, [HS-Grad,Doctorate], 13, Not Married, Craft-repair, Not-in-family, *, Male, 0, 0, 40, Vietnam
[54,90], Private, 131519, [HS-Grad,Doctorate], 9, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 285060, [HS-Grad,Doctorate], 13, Married, Exec-managerial, Husband, *, Male, 0, 0, 50, United-States
[17,54), State-gov, 189765, [HS-Grad,Doctorate], 10, Not Married, Adm-clerical, Unmarried, *, Female, 0, 0, 50, United-States
[17,54), Private, 130905, [HS-Grad,Doctorate], 13, Not Married, Sales, Own-child, *, Female, 0, 0, 40, United-States
[17,54), Private, 146325, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 0, 44, United-States
[17,54), Private, 102821, [Preschool,12th], 8, Married, Protective-serv, Husband, *, Male, 0, 0, 40, United-States
[17,54), ?, 137876, [HS-Grad,Doctorate], 10, Not Married, ?, Own-child, *, Male, 0, 0, 40, United-States
[17,54), Private, 388998, [HS-Grad,Doctorate], 13, Not Married, Sales, Not-in-family, *, Male, 13550, 0, 46, United-States
[17,54), Private, 82910, [HS-Grad,Doctorate], 10, Married, Transport-moving, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 309122, [HS-Grad,Doctorate], 9, Not Married, Adm-clerical, Unmarried, *, Female, 0, 0, 35, United-States
[54,90], Private, 532845, [Preschool,12th], 2, Married, Craft-repair, Husband, *, Male, 0, 0, 40, Mexico
[17,54), Private, 195833, [HS-Grad,Doctorate], 13, Married, Transport-moving, Husband, *, Male, 0, 0, 50, ?
[54,90], ?, 98882, [HS-Grad,Doctorate], 14, Not Married, ?, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), ?, 133515, [HS-Grad,Doctorate], 10, Not Married, ?, Own-child, *, Female, 0, 0, 15, France
[17,54), Private, 55215, [HS-Grad,Doctorate], 13, Not Married, Sales, Own-child, *, Male, 0, 0, 55, United-States
[17,54), Self-emp-inc, 176357, [HS-Grad,Doctorate], 9, Married, Exec-managerial, Husband, *, Male, 0, 0, 50, United-States
[54,90], Private, 185836, [HS-Grad,Doctorate], 15, Married, Exec-managerial, Husband, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 54152, [HS-Grad,Doctorate], 10, Not Married, Craft-repair, Not-in-family, *, Female, 0, 0, 35, United-States
[17,54), Private, 212437, [HS-Grad,Doctorate], 10, Not Married, Machine-op-inspct, Unmarried, *, Female, 0, 0, 48, United-States
[17,54), Private, 224566, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Unmarried, *, Male, 0, 0, 40, United-States
[54,90], Private, 200040, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 41526, [HS-Grad,Doctorate], 13, Not Married, Craft-repair, Own-child, *, Male, 0, 0, 30, Canada
[17,54), Private, 89598, [HS-Grad,Doctorate], 10, Not Married, Adm-clerical, Unmarried, *, Female, 0, 0, 60, United-States
[17,54), Private, 323811, [HS-Grad,Doctorate], 10, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 55, United-States
[17,54), State-gov, 30824, [HS-Grad,Doctorate], 10, Not Married, Adm-clerical, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Federal-gov, 181096, [HS-Grad,Doctorate], 10, Not Married, Tech-support, Own-child, *, Male, 0, 0, 20, United-States
[17,54), Private, 217953, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 0, 40, Mexico
[17,54), Private, 222635, [Preschool,12th], 3, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 40, United-States
[17,54), ?, 121942, [Preschool,12th], 4, Married, ?, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 346871, [HS-Grad,Doctorate], 9, Not Married, Prof-specialty, Not-in-family, *, Male, 4787, 0, 46, United-States
[17,54), Private, 184889, [HS-Grad,Doctorate], 9, Not Married, Other-service, Own-child, *, Female, 0, 0, 20, United-States
[17,54), Federal-gov, 101709, [Preschool,12th], 7, Not Married, Other-service, Own-child, *, Male, 0, 0, 15, Philippines
[17,54), Private, 125010, [HS-Grad,Doctorate], 9, Not Married, Other-service, Own-child, *, Female, 0, 0, 30, United-States
[17,54), Private, 53135, [HS-Grad,Doctorate], 9, Not Married, Machine-op-inspct, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Private, 498328, [Preschool,12th], 6, Married, Transport-moving, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 604380, [HS-Grad,Doctorate], 9, Married, Other-service, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 174327, [HS-Grad,Doctorate], 9, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 50, United-States
[17,54), Self-emp-not-inc, 357283, [HS-Grad,Doctorate], 9, Not Married, Sales, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Federal-gov, 280728, [HS-Grad,Doctorate], 10, Not Married, Sales, Own-child, *, Female, 0, 0, 32, United-States
[54,90], Self-emp-not-inc, 185039, [HS-Grad,Doctorate], 9, Married, Exec-managerial, Husband, *, Male, 9386, 0, 12, United-States
[17,54), Self-emp-inc, 251240, [HS-Grad,Doctorate], 14, Married, Sales, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 143046, [HS-Grad,Doctorate], 9, Married, Machine-op-inspct, Wife, *, Female, 0, 0, 40, Greece
[17,54), Private, 210541, [HS-Grad,Doctorate], 13, Not Married, Sales, Unmarried, *, Female, 0, 0, 30, United-States
[17,54), Private, 172364, [HS-Grad,Doctorate], 9, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 48, United-States
[17,54), Self-emp-not-inc, 138611, [HS-Grad,Doctorate], 9, Married, Sales, Husband, *, Male, 7688, 0, 55, United-States
[17,54), Private, 176227, [HS-Grad,Doctorate], 13, Married, Exec-managerial, Husband, *, Male, 0, 0, 40, ?
[17,54), Private, 139647, [HS-Grad,Doctorate], 10, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), ?, 174461, [HS-Grad,Doctorate], 9, Not Married, ?, Own-child, *, Female, 0, 0, 5, United-States
[54,90], ?, 123345, [HS-Grad,Doctorate], 9, Not Married, ?, Not-in-family, *, Female, 0, 0, 65, United-States
[17,54), Private, 164427, [HS-Grad,Doctorate], 9, Not Married, Adm-clerical, Own-child, *, Female, 0, 0, 45, United-States
[54,90], Private, 205235, [HS-Grad,Doctorate], 9, Married, Transport-moving, Husband, *, Male, 0, 0, 60, United-States
[17,54), Self-emp-inc, 192779, [HS-Grad,Doctorate], 15, Married, Prof-specialty, Husband, *, Male, 15024, 0, 60, United-States
[17,54), Private, 163434, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Not-in-family, *, Male, 0, 0, 50, United-States
[17,54), Private, 264055, [HS-Grad,Doctorate], 13, Not Married, Adm-clerical, Own-child, *, Male, 0, 0, 40, United-States
[17,54), Private, 336215, [HS-Grad,Doctorate], 12, Not Married, Adm-clerical, Not-in-family, *, Female, 0, 0, 25, United-States
[17,54), Federal-gov, 78307, [HS-Grad,Doctorate], 13, Married, Prof-specialty, Husband, *, Male, 0, 0, 40, United-States
[17,54), Federal-gov, 233059, [HS-Grad,Doctorate], 11, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[54,90], Private, 91433, [Preschool,12th], 6, Not Married, Prof-specialty, Unmarried, *, Female, 0, 0, 40, United-States
[54,90], Local-gov, 157525, [HS-Grad,Doctorate], 10, Not Married, Protective-serv, Not-in-family, *, Male, 0, 0, 48, United-States
[17,54), Private, 86065, [HS-Grad,Doctorate], 9, Not Married, Transport-moving, Unmarried, *, Female, 0, 0, 40, Mexico
[17,54), Private, 22831, [HS-Grad,Doctorate], 9, Not Married, Other-service, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 180181, [HS-Grad,Doctorate], 14, Not Married, Exec-managerial, Unmarried, *, Female, 0, 0, 40, United-States
[17,54), Private, 212617, [HS-Grad,Doctorate], 13, Not Married, Other-service, Not-in-family, *, Male, 0, 0, 66, Ecuador
[17,54), ?, 125905, [HS-Grad,Doctorate], 10, Not Married, ?, Own-child, *, Male, 0, 0, 40, United-States
[17,54), Private, 336793, [HS-Grad,Doctorate], 13, Not Married, Adm-clerical, Other-relative, *, Male, 0, 0, 40, United-States
[17,54), Private, 314649, [HS-Grad,Doctorate], 9, Married, Handlers-cleaners, Other-relative, *, Male, 0, 0, 40, ?
[17,54), Private, 283969, [HS-Grad,Doctorate], 9, Not Married, Machine-op-inspct, Own-child, *, Male, 0, 0, 40, Mexico
[17,54), Self-emp-not-inc, 35595, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 0, 50, United-States
[17,54), Private, 410240, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Own-child, *, Male, 0, 0, 40, United-States
[54,90], Private, 178120, [Preschool,12th], 3, Not Married, Priv-house-serv, Not-in-family, *, Female, 0, 0, 15, United-States
[17,54), State-gov, 294400, [HS-Grad,Doctorate], 9, Married, Protective-serv, Husband, *, Male, 0, 0, 38, United-States
[17,54), Private, 65353, [HS-Grad,Doctorate], 10, Not Married, Transport-moving, Own-child, *, Male, 3325, 0, 55, United-States
[54,90], Private, 189719, [HS-Grad,Doctorate], 13, Married, Exec-managerial, Husband, *, Male, 0, 0, 45, United-States
[17,54), Private, 23438, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 178037, [HS-Grad,Doctorate], 9, Not Married, Sales, Unmarried, *, Male, 0, 0, 40, United-States
[17,54), Private, 109815, [HS-Grad,Doctorate], 10, Not Married, Adm-clerical, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 197860, [HS-Grad,Doctorate], 9, Not Married, Other-service, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Private, 271933, [HS-Grad,Doctorate], 9, Not Married, Adm-clerical, Not-in-family, *, Female, 0, 0, 40, United-States
[54,90], Private, 141663, [HS-Grad,Doctorate], 9, Not Married, Other-service, Not-in-family, *, Male, 0, 0, 15, United-States
[17,54), ?, 199609, [HS-Grad,Doctorate], 10, Not Married, ?, Own-child, *, Female, 0, 0, 40, United-States
[54,90], Private, 92215, [Preschool,12th], 5, Not Married, Craft-repair, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 93449, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 0, 60, Japan
[17,54), Private, 235393, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 151864, [HS-Grad,Doctorate], 9, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 189277, [HS-Grad,Doctorate], 9, Not Married, Machine-op-inspct, Unmarried, *, Female, 0, 0, 40, United-States
[17,54), ?, 204577, [HS-Grad,Doctorate], 13, Married, ?, Husband, *, Male, 0, 1902, 60, United-States
[17,54), Private, 344572, [HS-Grad,Doctorate], 9, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 265356, [HS-Grad,Doctorate], 10, Not Married, Sales, Other-relative, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-inc, 166880, [HS-Grad,Doctorate], 9, Not Married, Other-service, Not-in-family, *, Female, 0, 0, 70, United-States
[54,90], Private, 188650, [Preschool,12th], 3, Married, Sales, Husband, *, Male, 0, 0, 40, ?
[54,90], Private, 213249, [HS-Grad,Doctorate], 11, Not Married, Sales, Not-in-family, *, Female, 0, 0, 25, United-States
[17,54), Private, 112627, [HS-Grad,Doctorate], 9, Married, Transport-moving, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 125120, [HS-Grad,Doctorate], 10, Not Married, Adm-clerical, Unmarried, *, Female, 0, 0, 55, United-States
[17,54), Private, 60409, [HS-Grad,Doctorate], 9, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 243190, [HS-Grad,Doctorate], 12, Not Married, Craft-repair, Unmarried, *, Male, 8614, 0, 40, United-States
[17,54), Private, 583755, [HS-Grad,Doctorate], 9, Married, Adm-clerical, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 68089, [HS-Grad,Doctorate], 9, Not Married, Machine-op-inspct, Unmarried, *, Female, 0, 0, 40, United-States
[17,54), Private, 306646, [HS-Grad,Doctorate], 12, Married, Exec-managerial, Husband, *, Male, 0, 0, 50, United-States
[17,54), Private, 186573, [HS-Grad,Doctorate], 9, Not Married, Transport-moving, Not-in-family, *, Female, 0, 0, 46, United-States
[17,54), Private, 279580, [HS-Grad,Doctorate], 13, Not Married, Sales, Not-in-family, *, Male, 10520, 0, 45, United-States
[17,54), Private, 437909, [HS-Grad,Doctorate], 9, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 40, United-States
[54,90], Private, 420691, [Preschool,12th], 2, Married, Other-service, Husband, *, Male, 0, 0, 40, Mexico
[17,54), Federal-gov, 94193, [HS-Grad,Doctorate], 9, Not Married, Adm-clerical, Unmarried, *, Female, 0, 0, 40, United-States
[17,54), Private, 154076, [HS-Grad,Doctorate], 9, Married, Prof-specialty, Husband, *, Male, 7688, 0, 50, United-States
[17,54), Private, 145879, [HS-Grad,Doctorate], 10, Married, Sales, Husband, *, Male, 0, 0, 65, United-States
[17,54), Private, 208946, [HS-Grad,Doctorate], 13, Not Married, Sales, Own-child, *, Male, 0, 0, 32, United-States
[17,54), Private, 231826, [Preschool,12th], 2, Married, Handlers-cleaners, Husband, *, Male, 0, 0, 40, Mexico
[17,54), Private, 178587, [HS-Grad,Doctorate], 11, Not Married, Adm-clerical, Not-in-family, *, Female, 0, 0, 38, United-States
[17,54), Private, 213208, [HS-Grad,Doctorate], 11, Married, Tech-support, Husband, *, Male, 0, 0, 38, Jamaica
[17,54), ?, 139770, [HS-Grad,Doctorate], 11, Married, ?, Wife, *, Female, 0, 0, 20, United-States
[17,54), Private, 153869, [HS-Grad,Doctorate], 9, Not Married, Handlers-cleaners, Own-child, *, Male, 0, 0, 37, United-States
[17,54), Private, 88676, [HS-Grad,Doctorate], 9, Not Married, Other-service, Own-child, *, Male, 0, 0, 35, United-States
[17,54), Local-gov, 151089, [HS-Grad,Doctorate], 9, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 40, United-States
[54,90], Private, 138621, [HS-Grad,Doctorate], 11, Not Married, Priv-house-serv, Not-in-family, *, Female, 0, 0, 20, United-States
[17,54), Private, 30457, [HS-Grad,Doctorate], 13, Married, Exec-managerial, Husband, *, Male, 15024, 0, 40, United-States
[54,90], Self-emp-not-inc, 213349, [HS-Grad,Doctorate], 9, Married, Farming-fishing, Husband, *, Male, 0, 0, 20, United-States
[17,54), Private, 192776, [HS-Grad,Doctorate], 13, Married, Prof-specialty, Husband, *, Male, 0, 0, 50, United-States
[54,90], Private, 192884, [HS-Grad,Doctorate], 15, Married, Exec-managerial, Husband, *, Male, 0, 0, 60, United-States
[54,90], Private, 103024, [HS-Grad,Doctorate], 9, Not Married, Tech-support, Not-in-family, *, Male, 0, 0, 42, United-States
[17,54), Federal-gov, 510072, [HS-Grad,Doctorate], 13, Married, Exec-managerial, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 178615, [HS-Grad,Doctorate], 12, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 249956, [HS-Grad,Doctorate], 10, Not Married, Adm-clerical, Own-child, *, Female, 0, 0, 10, United-States
